"Year","Month","Day","Fog","Mist","Rain","Hail","Thunder","Tornado","PRCP","TMAX","TMIN","AWND","WSF2","WSF5"
2003,11,20,0,0,0,0,0,0,0,23.9,7.8,2.1,5.4,7.2
2003,11,21,0,0,0,0,0,0,0,24.4,10,1.8,6.3,7.6
2003,11,22,1,1,0,0,0,0,0,26.7,13.9,3.2,7.6,8.9
2003,11,23,0,0,1,0,0,0,2.8,27.8,13.9,5.3,16.1,20.1
2003,11,24,0,1,1,0,0,0,6.4,13.9,5.6,7.6,12.5,17
2003,11,25,0,0,0,0,0,0,0,15.6,2.8,2.7,6.7,8
2003,11,26,0,0,1,0,0,0,0,22.8,10,4.3,8.9,11.2
2003,11,27,0,1,1,0,1,0,130.6,23.3,18.3,4.2,10.7,13.4
2003,11,28,0,1,1,0,0,0,0.5,18.9,6.1,7.9,13.9,17.9
2003,11,29,0,0,0,0,0,0,0,13.3,4.4,2.8,7.6,8.9
2003,11,30,1,0,0,0,0,0,0,18.9,3.3,1.2,4.5,6.3
2003,12,1,1,1,0,0,0,0,0,20.6,6.7,1.6,6.3,7.2
2003,12,2,0,0,0,0,0,0,0,17.8,10.6,3.8,7.6,9.4
2003,12,3,0,1,0,0,0,0,0,25.6,11.1,1.6,5.4,5.8
2003,12,4,1,1,0,0,0,0,0,17.8,11.7,2,6.3,7.6
2003,12,5,0,0,0,0,0,0,0,15,7.8,5.9,8.9,10.7
2003,12,6,0,0,0,0,0,0,0,8.9,5,5.9,9.8,13
2003,12,7,0,1,0,0,0,0,0,11.7,2.2,1.9,4.5,5.4
2003,12,8,1,1,0,0,0,0,0,20.6,5,3,6.7,8
2003,12,9,0,0,1,0,0,0,0.5,25,13.3,4.8,14.3,17.4
2003,12,10,0,0,1,0,0,0,0,14.4,6.7,7.2,12.5,14.8
2003,12,11,0,0,0,0,0,0,0,13.9,4.4,2.6,6.7,8
2003,12,12,0,0,0,0,0,0,0,16.7,7.2,3.6,6.7,7.6
2003,12,13,1,1,1,0,1,0,17,16.1,9.4,4.7,8,10.7
2003,12,14,0,0,0,0,0,0,0,12.2,2.2,4.2,9.4,11.2
2003,12,15,1,0,0,0,0,0,0,19.4,2.8,3.8,9.8,13
2003,12,16,0,1,1,0,0,0,1,23.3,7.2,5.3,11.6,14.8
2003,12,17,0,0,0,0,0,0,0,12.8,3.3,5.1,11.2,15.6
2003,12,18,0,0,0,0,0,0,0,20,3.3,4.3,10.3,11.6
2003,12,19,0,0,0,0,0,0,0,17.2,3.9,3.6,7.6,9.8
2003,12,20,0,0,0,0,0,0,0,15,1.7,1.5,4.5,5.8
2003,12,21,0,0,0,0,0,0,0,20.6,2.8,2.8,7.2,8
2003,12,22,1,0,0,0,0,0,0,21.1,9.4,4.2,9.8,11.6
2003,12,23,0,1,1,0,0,0,8.1,19.4,9.4,5.8,10.3,13.4
2003,12,24,0,0,0,0,0,0,0,13.3,6.1,3.9,7.2,8.9
2003,12,25,0,0,0,0,0,0,0,12.2,4.4,3.5,7.2,8
2003,12,26,0,1,0,0,0,0,0,18.3,6.7,3.3,5.4,6.3
2003,12,27,1,1,0,0,0,0,0,20,5,2.6,6.3,7.6
2003,12,28,1,1,1,0,0,0,0,23.9,11.1,3.3,8,10.3
2003,12,29,0,1,1,0,1,0,22.6,20.6,9.4,5.8,9.8,11.6
2003,12,30,0,0,0,0,0,0,0,13.9,5,3.5,8,9.4
2003,12,31,0,1,0,0,0,0,0,20,3.9,3,4.5,6.3
2004,1,1,1,1,0,0,0,0,0,25,10.6,2.8,5.8,7.2
2004,1,2,1,1,0,0,0,0,0,23.3,17.2,3,8.9,9.8
2004,1,3,1,1,0,0,0,0,0,25.6,17.2,3.7,8.9,9.8
2004,1,4,1,1,0,0,0,0,0,26.1,20,4.6,10.3,11.6
2004,1,5,0,1,1,0,0,0,3.6,21.1,6.1,5.6,10.3,13
2004,1,6,0,0,1,0,0,0,0.3,10,3.9,7.9,11.2,13.9
2004,1,7,0,0,0,0,0,0,0,9.4,1.7,4.6,10.3,13.4
2004,1,8,0,1,1,0,0,0,13.7,13.9,6.7,3.6,6.3,7.2
2004,1,9,0,1,1,0,0,0,7.9,15,6.7,5.9,9.4,11.6
2004,1,10,0,0,0,0,0,0,0,10,4.4,6.5,10.7,13.4
2004,1,11,0,0,0,0,0,0,0,11.7,1.1,2.5,5.4,5.8
2004,1,12,1,0,0,0,0,0,0,16.7,3.3,1.6,5.4,5.8
2004,1,13,1,1,0,0,0,0,0,18.9,6.7,1,4,4.5
2004,1,14,0,1,0,0,0,0,0,22.2,7.8,2.4,6.3,7.6
2004,1,15,0,1,0,0,0,0,0,16.7,10,2,4.5,5.8
2004,1,16,0,0,0,0,0,0,0,18.9,8.9,3.8,7.2,8.9
2004,1,17,0,1,1,0,1,0,23.4,20.6,15.6,4.8,13.9,18.3
2004,1,18,1,1,0,0,0,0,0,21.7,10,5,10.3,11.6
2004,1,19,0,1,1,0,0,0,0,11.1,2.8,6.1,9.4,11.6
2004,1,20,0,0,0,0,0,0,0,9.4,0.6,2.6,7.6,8.9
2004,1,21,0,0,0,0,0,0,0,13.9,1.7,1.6,4.5,5.8
2004,1,22,0,0,0,0,0,0,0,16.7,1.7,1.7,5.4,6.3
2004,1,23,0,1,0,0,0,0,0,17.8,3.9,1.7,5.8,7.2
2004,1,24,0,1,0,0,0,0,0,21.7,8.9,4.2,8,10.3
2004,1,25,1,1,1,0,1,0,9.9,21.7,13.9,4.9,11.2,13.4
2004,1,26,1,0,1,0,0,0,0,20,10.6,2.5,7.6,9.4
2004,1,27,0,0,0,0,0,0,0,13.9,2.8,6.9,10.3,13.4
2004,1,28,0,0,0,0,0,0,0,9.4,1.1,3.7,8.9,10.3
2004,1,29,0,0,0,0,0,0,0,15,0.6,2.1,4.5,5.8
2004,1,30,0,1,1,0,0,0,14.7,14.4,10.6,4.7,7.6,9.8
2004,1,31,0,0,1,0,0,0,2.8,11.7,7.8,5.5,9.8,11.6
2004,2,1,0,1,1,0,0,0,0,13.3,8.9,5.6,8.9,11.2
2004,2,2,1,1,1,0,0,0,1.5,17.2,8.3,3,9.4,11.2
2004,2,3,0,0,0,0,0,0,0,13.9,3.9,5.1,9.4,11.6
2004,2,4,0,1,1,0,1,0,30,18.3,6.7,6.3,11.2,16.1
2004,2,5,0,1,1,0,0,0,0,22.8,16.7,7.7,11.6,16.1
2004,2,6,0,1,1,0,1,0,7.6,16.7,6.1,6.2,11.2,13.9
2004,2,7,0,0,0,0,0,0,0,12.2,1.7,6.2,9.8,11.6
2004,2,8,0,0,0,0,0,0,0,7.2,1.7,4,7.2,8.9
2004,2,9,0,1,0,0,0,0,0,18.3,6.1,3.4,7.2,8.9
2004,2,10,0,1,1,0,0,0,21.3,14.4,12.2,3.3,6.7,7.6
2004,2,11,1,1,1,0,0,0,30,17.8,11.7,4.5,7.2,10.3
2004,2,12,0,1,1,0,1,0,5.1,13.9,8.3,6.2,10.3,11.6
2004,2,13,0,1,1,0,0,0,4.3,10.6,7.8,5.8,9.4,10.3
2004,2,14,0,1,1,0,0,0,15,11.1,5.6,5.4,11.6,13.9
2004,2,15,0,0,0,0,0,0,0,11.7,4.4,7.4,11.2,13.9
2004,2,16,0,1,0,0,0,0,0,12.8,3.3,2.7,8.9,9.8
2004,2,17,1,1,0,0,0,0,0,12.8,3.3,2.7,7.6,9.4
2004,2,18,0,0,0,0,0,0,0,14.4,2.8,1.7,5.8,6.3
2004,2,19,0,0,0,0,0,0,0,18.3,3.9,3.7,7.6,9.4
2004,2,20,0,1,0,0,0,0,0,23.9,8.9,4,8,9.4
2004,2,21,0,1,0,0,0,0,0,19.4,10.6,3.2,9.4,10.7
2004,2,22,0,0,0,0,0,0,0,21.1,8.9,3.7,6.3,7.2
2004,2,23,0,1,1,0,1,0,69.3,19.4,10.6,5.7,17,19.7
2004,2,24,1,1,1,0,1,0,8.9,16.7,12.8,4.3,8,9.8
2004,2,25,0,1,1,0,1,0,18.3,17.2,9.4,4.1,8.9,9.4
2004,2,26,0,1,1,0,0,0,0,10,7.2,5.7,8,9.4
2004,2,27,0,0,0,0,0,0,0,14.4,6.7,3.4,7.6,8.9
2004,2,28,0,1,0,0,0,0,0,17.8,5.6,3.7,7.6,9.8
2004,2,29,0,1,1,0,0,0,2.3,22.8,12.8,5.6,11.2,13.4
2004,3,1,0,1,1,0,0,0,0.8,23.3,16.1,5,10.3,13.4
2004,3,2,1,1,0,0,0,0,0,25.6,16.7,3.9,7.6,9.4
2004,3,3,0,1,1,0,0,0,0,25,19.4,4.2,7.6,9.4
2004,3,4,0,1,1,0,0,0,1.3,25,19.4,6.3,11.2,14.3
2004,3,5,0,1,1,0,0,0,0.5,24.4,21.7,7.7,12.5,14.3
2004,3,6,1,1,1,0,0,0,1.8,27.2,16.7,3.3,9.4,11.2
2004,3,7,0,1,0,0,0,0,0,25,13.9,2.8,6.3,8.9
2004,3,8,0,0,0,0,0,0,0,19.4,10.6,4.9,10.7,12.5
2004,3,9,0,0,0,0,0,0,0,23.9,8.3,5.8,12.5,14.3
2004,3,10,0,0,0,0,0,0,0,16.7,8.3,4.6,11.6,13.4
2004,3,11,1,0,0,0,0,0,0,18.9,5.6,1.7,4.5,5.8
2004,3,12,1,0,0,0,0,0,0,22.8,8.9,2.1,5.8,6.7
2004,3,13,0,1,0,0,0,0,0,22.8,10,3.3,7.2,9.4
2004,3,14,0,1,1,0,0,0,8.1,21.1,16.7,2.2,6.7,7.6
2004,3,15,1,1,0,0,0,0,0,21.7,16.1,2.1,6.3,6.7
2004,3,16,0,1,1,0,0,0,0,23.9,13.3,3.2,7.2,9.4
2004,3,17,0,0,0,0,0,0,0,22.8,11.1,3.4,7.2,8.9
2004,3,18,1,1,0,0,0,0,0,25,15.6,3.3,7.6,9.4
2004,3,19,1,1,0,0,0,0,0,25,13.9,2,4.5,5.8
2004,3,20,1,1,0,0,0,0,0,26.7,13.9,1.7,5.4,7.2
2004,3,21,0,1,0,0,0,0,0,23.3,13.3,5.2,10.3,12.5
2004,3,22,0,0,0,0,0,0,0,16.7,8.9,5.9,10.7,13
2004,3,23,0,0,0,0,0,0,0,20.6,10.6,3.9,7.6,11.6
2004,3,24,0,0,0,0,0,0,0,22.8,10,4.6,8.9,11.2
2004,3,25,0,0,0,0,0,0,0,24.4,17.2,5.3,9.4,12.5
2004,3,26,1,1,0,0,0,0,0,25,15.6,4.3,8,10.3
2004,3,27,1,1,1,0,0,0,0,25.6,16.1,3.8,8,10.3
2004,3,28,0,1,1,0,0,0,0.3,26.7,17.8,3.8,7.6,9.8
2004,3,29,1,1,1,0,1,0,15.5,26.1,16.7,2.1,6.7,7.6
2004,3,30,0,0,0,0,0,0,0,24.4,12.2,3.7,8,9.8
2004,3,31,0,0,0,0,0,0,0,22.8,10,5,10.7,13
2004,4,1,0,0,0,0,0,0,0,20,7.2,3,6.7,7.6
2004,4,2,0,1,0,0,0,0,0,21.7,13.3,2,6.7,7.6
2004,4,3,0,0,0,0,0,0,0,23.9,12.2,2.9,6.3,8
2004,4,4,1,1,0,0,0,0,0,24.4,11.1,2.2,7.2,9.4
2004,4,5,0,0,0,0,0,0,0,21.7,13.9,3.9,7.6,8.9
2004,4,6,0,1,1,0,1,0,23.1,25.6,12.8,2.8,7.2,8.9
2004,4,7,0,1,1,0,0,0,1.5,26.1,17.2,2.7,6.3,7.2
2004,4,8,0,1,0,0,0,0,0,25.6,18.3,4.1,8,9.4
2004,4,9,0,0,0,0,0,0,0,27.2,16.7,2.4,6.3,7.2
2004,4,10,1,1,0,0,0,0,0,27.8,15.6,2.5,6.3,6.7
2004,4,11,0,1,1,1,1,0,65.8,23.9,16.1,4.4,20.1,24.6
2004,4,12,0,1,1,0,0,0,0.5,18.9,11.1,5.5,9.4,11.2
2004,4,13,0,0,1,0,0,0,0,17.2,8.3,6.7,11.6,13.9
2004,4,14,0,0,0,0,0,0,0,21.1,7.2,3.8,7.2,10.3
2004,4,15,1,0,0,0,0,0,0,23.3,8.9,2.5,5.8,6.3
2004,4,16,1,1,0,0,0,0,0,23.9,11.7,2.5,6.3,7.6
2004,4,17,1,1,0,0,0,0,0,25,12.2,2.4,6.7,8.9
2004,4,18,1,1,0,0,0,0,0,26.1,13.9,3.5,8.9,9.8
2004,4,19,0,0,0,0,0,0,0,26.7,16.1,3.4,6.7,8
2004,4,20,0,0,0,0,0,0,0,25.6,16.1,3.8,8,10.3
2004,4,21,0,0,0,0,0,0,0,27.2,18.9,5.3,9.8,11.2
2004,4,22,0,0,0,0,0,0,0,28.3,20,5.7,10.7,13.9
2004,4,23,0,1,0,0,0,0,0,29.4,22.2,4.9,8,9.8
2004,4,24,1,1,1,0,1,0,0,28.9,21.7,5.1,11.2,13
2004,4,25,1,1,1,0,1,0,194.8,25,20,4.3,13,16.5
2004,4,26,0,1,1,0,0,0,0.3,25.6,19.4,4.2,10.3,12.5
2004,4,27,0,0,0,0,0,0,0,25.6,16.1,4.6,10.3,12.5
2004,4,28,0,1,0,0,0,0,0,26.1,14.4,3.8,8,9.4
2004,4,29,0,1,1,0,1,0,21.1,25,18.9,3.8,12.5,13.9
2004,4,30,0,1,1,0,1,0,69.1,20.6,18.3,3.8,9.4,11.6
2004,5,1,0,1,1,0,1,0,23.1,27.8,17.8,3.7,9.8,11.6
2004,5,2,0,1,1,0,0,0,0,20,15,5.1,8,10.3
2004,5,3,0,0,0,0,0,0,0,23.9,10.6,4.3,8,10.7
2004,5,4,0,0,0,0,0,0,0,24.4,11.7,2.6,5.8,7.2
2004,5,5,1,0,0,0,0,0,0,26.7,13.9,1.9,5.4,6.3
2004,5,6,1,1,0,0,0,0,0,27.8,15,2,6.3,7.2
2004,5,7,1,1,0,0,0,0,0,27.8,16.1,2.1,5.8,6.7
2004,5,8,1,1,1,0,0,0,0,30,20,1.7,5.4,6.3
2004,5,9,0,1,0,0,0,0,0,30,18.3,3,7.6,8.9
2004,5,10,0,1,1,0,1,0,2.3,28.3,21.7,3.7,8.9,13
2004,5,11,1,1,1,0,1,0,25.1,27.8,20,3.2,13.9,15.6
2004,5,12,1,1,1,0,1,1,74.4,28.3,18.9,5.8,19.7,28.6
2004,5,13,0,0,1,0,0,0,0.3,28.9,18.9,4.3,9.4,10.7
2004,5,14,0,1,1,0,0,0,0,28.9,22.8,5,9.4,11.2
2004,5,15,1,1,1,0,1,0,88.4,24.4,20.6,3.8,10.3,14.8
2004,5,16,0,0,1,0,0,0,0,28.9,21.1,3.7,7.6,8.9
2004,5,17,1,1,1,0,1,0,39.4,28.9,20,3.3,8.9,9.8
2004,5,18,1,1,1,0,1,0,2,28.3,20.6,2.6,6.7,8.9
2004,5,19,1,1,0,0,0,0,0,28.9,20.6,3,6.7,8
2004,5,20,1,1,0,0,0,0,0,29.4,20.6,2.1,6.3,7.2
2004,5,21,1,1,0,0,1,0,0,30.6,20.6,2.3,6.3,7.2
2004,5,22,0,1,0,0,0,0,0,29.4,21.7,3.4,7.6,9.8
2004,5,23,0,0,0,0,0,0,0,30.6,21.7,4.6,9.4,10.7
2004,5,24,0,0,0,0,0,0,0,30.6,23.3,4.2,8,9.4
2004,5,25,0,0,0,0,0,0,0,30,21.7,3.6,6.3,8
2004,5,26,0,0,0,0,0,0,0,30.6,21.7,4.4,7.6,9.4
2004,5,27,0,0,0,0,0,0,0,30.6,21.1,4.5,8.9,10.3
2004,5,28,0,0,0,0,0,0,0,30.6,22.2,4.3,8,10.3
2004,5,29,0,1,0,0,0,0,0,31.1,22.8,5.3,9.8,10.7
2004,5,30,0,1,0,0,0,0,0,31.7,26.1,7.2,10.7,13
2004,5,31,0,0,1,0,0,0,0,32.8,24.4,4.6,10.3,13
2004,6,1,0,0,1,0,1,0,0.3,31.1,22.8,4,13.9,17
2004,6,2,0,0,1,0,1,0,0.8,31.1,22.2,4.6,10.3,13
2004,6,3,0,1,1,0,1,0,49.3,31.1,21.1,3.4,10.7,13.4
2004,6,4,0,0,1,0,1,0,2.8,30,21.7,2,10.3,12.5
2004,6,5,0,1,1,0,1,0,4.3,29.4,21.1,2,10.3,12.5
2004,6,6,0,1,1,0,1,1,34,31.1,20.6,2.7,17,20.6
2004,6,7,0,0,0,0,1,0,0,32.2,21.1,3.3,7.6,8.9
2004,6,8,0,0,1,0,1,0,0.3,31.1,23.9,3,7.2,9.4
2004,6,9,1,0,0,0,0,0,0,33.3,23.9,3.2,6.7,7.6
2004,6,10,0,1,0,0,0,0,0,32.8,24.4,2.9,6.3,7.6
2004,6,11,0,1,1,0,1,0,40.6,33.3,23.9,2.4,8,9.8
2004,6,12,0,0,0,0,1,0,0,32.8,23.3,2.8,5.8,6.7
2004,6,13,0,1,1,0,1,0,45.2,31.7,22.8,2.3,8.9,11.2
2004,6,14,1,1,1,0,0,0,66.5,28.3,22.2,2.4,6.7,8
2004,6,15,0,1,1,0,0,0,0.5,31.7,22.2,4,8,9.8
2004,6,16,0,0,1,0,0,0,0,32.2,25.6,4.7,9.4,11.2
2004,6,17,1,1,0,0,0,0,0,33.9,24.4,1.8,5.8,6.7
2004,6,18,0,1,1,0,1,0,0.3,33.9,25,2.5,5.8,6.3
2004,6,19,0,1,1,0,0,0,0,31.7,25.6,2,7.6,10.3
2004,6,20,0,0,0,0,1,0,0,32.2,23.9,2.5,7.2,8
2004,6,21,0,1,1,1,1,1,12.7,31.7,22.8,1.3,17.9,28.6
2004,6,22,0,1,1,0,1,0,14,31.7,23.9,2.9,10.7,13
2004,6,23,0,1,1,0,1,0,2.8,31.1,23.9,2.8,7.6,11.2
2004,6,24,0,1,1,0,1,0,42.7,30.6,21.1,4.2,12.5,13.9
2004,6,25,0,1,1,0,1,0,7.6,28.9,21.7,3.3,13.9,16.5
2004,6,26,0,1,1,0,1,0,6.4,28.3,21.7,2.4,9.8,13
2004,6,27,0,0,1,0,1,0,0,32.2,23.9,3.7,9.8,12.5
2004,6,28,0,1,1,0,1,0,13.2,31.7,22.8,2.4,9.4,11.6
2004,6,29,0,0,1,0,1,0,0.8,31.1,22.8,1.2,9.8,13
2004,6,30,0,1,0,0,0,0,0,31.7,23.9,2.6,6.3,8
2004,7,1,0,1,1,0,1,0,0.5,31.1,24.4,2.2,6.3,7.2
2004,7,2,0,1,1,0,0,0,1,30,23.9,1.6,5.8,6.7
2004,7,3,0,0,1,0,1,0,10.2,32.2,23.3,2.2,10.7,16.1
2004,7,4,0,0,1,0,1,0,1.3,32.8,23.3,1.6,7.6,11.2
2004,7,5,0,0,0,0,1,0,0,32.8,23.9,2,7.2,8
2004,7,6,0,0,1,0,1,0,0,32.8,24.4,1.8,11.6,14.3
2004,7,7,0,1,1,0,1,0,22.4,31.7,22.2,2,16.5,19.7
2004,7,8,1,0,1,0,1,0,0,28.9,22.2,1.9,9.8,11.6
2004,7,9,0,1,1,0,0,0,3,30.6,22.8,2.5,6.3,7.2
2004,7,10,0,0,1,0,1,0,3.6,31.1,22.8,1.4,8,9.4
2004,7,11,1,1,1,0,1,0,0,32.2,22.8,1.4,6.7,7.6
2004,7,12,0,0,1,0,1,0,0.8,33.3,22.8,2.1,8,10.3
2004,7,13,0,0,0,0,0,0,0,34.4,22.8,2.4,5.4,7.2
2004,7,14,0,1,0,0,0,0,0,33.9,25,2.3,5.4,6.7
2004,7,15,0,1,1,0,1,0,0,35,24.4,2.6,9.8,10.7
2004,7,16,0,1,1,0,1,0,4.1,32.8,23.3,3.9,8,10.7
2004,7,17,0,0,1,0,1,0,0,32.8,25,4.4,8.9,11.2
2004,7,18,0,1,1,0,1,0,17.5,32.2,22.8,3.7,11.2,13.4
2004,7,19,0,1,0,0,0,0,0,32.2,24.4,2.7,5.8,7.2
2004,7,20,0,1,0,0,0,0,0,32.2,22.8,2.3,6.3,7.2
2004,7,21,0,1,0,0,0,0,0,31.7,23.3,2.2,8,9.4
2004,7,22,0,1,1,0,1,0,11.4,33.9,24.4,1.4,9.4,10.3
2004,7,23,0,0,0,0,0,0,0,33.9,25,2.7,6.7,7.6
2004,7,24,0,1,0,0,0,0,0,34.4,24.4,2.2,5.4,6.3
2004,7,25,1,1,0,0,1,0,0,34.4,24.4,2.8,10.3,13
2004,7,26,0,1,1,0,1,0,23.1,31.7,22.8,2.9,7.6,9.4
2004,7,27,0,1,0,0,0,0,0,31.1,23.3,4.1,6.7,7.6
2004,7,28,0,1,0,0,0,0,0,31.7,24.4,2.2,5.8,6.3
2004,7,29,0,1,0,0,0,0,0,33.3,23.9,1.7,7.6,8.9
2004,7,30,0,1,1,0,0,0,0,32.8,23.9,1.3,5.4,6.7
2004,7,31,0,0,1,0,1,0,0,33.3,25,1.4,6.3,7.6
2004,8,1,0,0,1,0,1,0,0,35,25.6,2.3,6.3,6.7
2004,8,2,0,1,1,0,1,0,47.5,33.9,22.8,2.2,7.6,8.9
2004,8,3,0,1,0,0,0,0,0,32.8,23.3,2.2,6.3,9.4
2004,8,4,0,1,0,0,0,0,0,33.9,24.4,2.1,5.4,6.7
2004,8,5,1,1,1,0,1,0,10.2,33.9,24.4,3.3,10.7,13.4
2004,8,6,0,1,0,0,0,0,0,31.1,24.4,5.2,8.9,10.7
2004,8,7,0,0,0,0,0,0,0,31.1,23.9,4.2,7.2,10.7
2004,8,8,0,0,0,0,0,0,0,31.1,26.1,4.6,8.9,11.2
2004,8,9,0,1,1,0,1,0,3,31.7,25.6,2.9,5.8,7.2
2004,8,10,0,1,0,0,0,0,0,32.8,23.9,2.8,6.3,7.2
2004,8,11,0,1,1,0,1,0,3,31.7,24.4,2.5,7.2,8.9
2004,8,12,0,1,0,0,0,0,0,26.7,22.8,4.9,9.8,12.5
2004,8,13,0,0,0,0,0,0,0,26.7,20,7.4,10.3,12.5
2004,8,14,0,0,0,0,0,0,0,26.1,19.4,5.7,8.9,10.3
2004,8,15,0,0,0,0,0,0,0,27.8,20.6,4.8,8,9.8
2004,8,16,0,1,0,0,0,0,0,30.6,20,3.1,6.7,8
2004,8,17,0,1,0,0,0,0,0,31.1,20.6,2.7,5.8,6.3
2004,8,18,1,1,0,0,0,0,0,31.7,21.1,1.7,4.5,6.7
2004,8,19,1,1,1,0,1,0,2.3,32.8,23.9,3,8,9.8
2004,8,20,0,0,1,0,1,0,3.8,33.3,24.4,3.6,8,9.8
2004,8,21,0,1,1,0,1,0,2.3,33.9,23.3,3.3,11.6,14.8
2004,8,22,0,0,1,0,1,0,0.8,32.2,24.4,2.3,6.3,7.2
2004,8,23,0,0,1,0,1,0,2.5,33.3,24.4,1.8,8,9.4
2004,8,24,0,0,1,0,1,0,0,32.8,25,3,7.2,8.9
2004,8,25,0,0,1,0,1,0,3.3,33.3,25.6,1.8,8,9.4
2004,8,26,0,0,0,0,0,0,0,33.9,25,2.5,7.6,10.3
2004,8,27,0,0,1,0,1,0,3.8,32.8,25,1.8,8.9,10.7
2004,8,28,0,0,0,0,1,0,0,31.7,24.4,2.4,8,9.8
2004,8,29,0,1,1,0,1,0,4.8,31.1,23.3,1.3,7.2,8
2004,8,30,0,1,1,0,1,0,7.9,30.6,22.2,1.3,6.3,7.2
2004,8,31,0,0,0,0,0,0,0,31.1,22.8,2.2,5.4,6.3
2004,9,1,0,1,1,0,0,0,0,31.7,23.9,2.1,5.8,6.7
2004,9,2,1,1,1,0,1,0,11.7,31.7,22.8,1.9,11.2,13.4
2004,9,3,1,1,1,0,1,0,9.9,30,22.8,2.1,10.3,12.5
2004,9,4,0,0,1,0,1,0,0,32.8,23.9,2.7,6.3,7.2
2004,9,5,0,0,0,0,0,0,0,31.7,25,3.5,6.7,7.6
2004,9,6,0,0,0,0,0,0,0,33.3,25,5.3,8,10.7
2004,9,7,0,0,0,0,0,0,0,33.3,25.6,5.2,8,9.8
2004,9,8,0,0,0,0,0,0,0,31.1,22.8,3.3,7.2,9.8
2004,9,9,0,1,0,0,0,0,0,32.8,23.3,3.4,6.3,8
2004,9,10,0,1,0,0,0,0,0,32.8,23.3,2.9,7.2,9.4
2004,9,11,0,1,0,0,0,0,0,31.7,22.8,3.3,7.2,8.9
2004,9,12,0,0,1,0,0,0,0.5,31.1,24.4,2.7,8.9,11.2
2004,9,13,0,0,1,0,0,0,2.5,30.6,23.9,3.8,9.4,11.2
2004,9,14,0,0,0,0,0,0,0,30.6,25.6,5.3,8.9,10.7
2004,9,15,0,1,1,0,0,0,0,28.3,25,10.1,17,20.6
2004,9,16,0,0,0,0,0,0,0,32.2,24.4,6.1,12.5,16.1
2004,9,17,1,1,0,0,0,0,0,34.4,22.8,1.8,5.4,6.3
2004,9,18,0,0,0,0,0,0,0,32.2,25,3.6,6.3,8
2004,9,19,0,0,0,0,0,0,0,28.9,21.7,3.3,6.3,8
2004,9,20,0,0,0,0,0,0,0,29.4,22.2,3.6,8,10.3
2004,9,21,0,0,0,0,0,0,0,28.3,22.2,4.4,9.4,10.7
2004,9,22,0,1,1,0,0,0,6.4,27.2,22.8,5.6,9.4,11.6
2004,9,23,0,0,1,0,0,0,1.8,28.9,23.3,5.3,9.4,12.5
2004,9,24,0,1,0,0,0,0,0,30.6,22.2,2.6,6.7,8
2004,9,25,1,1,0,0,0,0,0,30.6,21.1,2.7,6.7,8
2004,9,26,0,1,0,0,0,0,0,30.6,22.8,5.2,7.6,9.8
2004,9,27,0,1,0,0,0,0,0,30.6,21.1,3.8,6.7,8
2004,9,28,0,0,0,0,0,0,0,31.1,20.6,3.2,6.7,8
2004,9,29,0,1,0,0,0,0,0,30,21.7,2.4,6.3,7.2
2004,9,30,0,1,0,0,0,0,0,29.4,21.1,2.8,6.3,7.2
2004,10,1,1,1,0,0,0,0,0,31.1,20.6,2.4,5.8,6.7
2004,10,2,1,1,0,0,0,0,0,32.2,21.7,1.8,5.8,6.3
2004,10,3,1,1,1,0,1,0,1.3,33.3,22.8,1.6,5.4,5.8
2004,10,4,0,1,1,0,1,0,4.1,31.7,21.7,2.5,9.8,11.6
2004,10,5,0,1,1,0,1,0,2.3,29.4,22.2,2.5,7.6,10.7
2004,10,6,0,1,1,0,0,0,6.9,30.6,22.8,3.9,9.4,11.2
2004,10,7,0,1,1,0,0,0,5.8,26.7,23.9,4.6,9.4,11.6
2004,10,8,0,1,1,0,0,0,41.7,24.4,22.8,5,9.4,11.6
2004,10,9,0,1,1,0,0,0,111.8,23.3,21.1,5.4,9.4,13.4
2004,10,10,0,1,1,0,1,0,37.1,28.3,21.7,6.5,14.3,18.3
2004,10,11,0,1,0,0,0,0,0,28.3,19.4,3.1,7.2,8
2004,10,12,0,1,0,0,0,0,0,26.7,18.3,3.6,8,9.8
2004,10,13,0,1,0,0,0,0,0,26.7,14.4,3.7,7.2,8.9
2004,10,14,1,1,1,0,0,0,2,21.1,14.4,3.4,9.8,11.2
2004,10,15,0,0,0,0,0,0,0,25.6,9.4,3.5,8.9,11.2
2004,10,16,0,1,0,0,0,0,0,28.3,13.3,2.9,5.8,6.7
2004,10,17,1,1,0,0,0,0,0,28.3,17.2,3.8,7.2,8.9
2004,10,18,0,0,1,0,0,0,0.3,30,21.7,5.7,9.8,11.6
2004,10,19,0,1,1,0,0,0,1.3,31.1,25,5.4,9.8,11.2
2004,10,20,1,1,1,0,0,0,0,32.2,23.9,2.6,5.4,6.7
2004,10,21,1,1,0,0,0,0,0,30.6,23.3,1.7,4,4.5
2004,10,22,0,1,0,0,0,0,0,30,23.3,2.1,6.3,7.2
2004,10,23,1,1,1,0,0,0,2,30,21.7,2.8,7.6,8.9
2004,10,24,0,1,0,0,0,0,0,31.1,22.2,2.9,6.7,7.6
2004,10,25,1,1,0,0,0,0,0,30.6,21.7,2.1,5.4,7.2
2004,10,26,1,1,0,0,0,0,0,30,20.6,1.7,4.5,5.8
2004,10,27,1,1,0,0,0,0,0,30.6,20.6,2.2,5.8,6.3
