"Year","Month","Day","DayOfWeek","Flights","Cancelled","Diverted","Delayed"
1989,8,29,2,113,1,0,14
1989,8,30,3,116,1,0,11
1989,8,31,4,115,1,0,9
1989,9,1,5,112,1,0,23
1989,9,2,6,96,0,0,10
1989,9,3,7,89,0,0,0
1989,9,4,1,107,0,0,7
1989,9,5,2,117,0,0,6
1989,9,6,3,116,1,0,16
1989,9,7,4,116,1,0,8
1989,9,8,5,113,0,0,15
1989,9,9,6,99,0,0,8
1989,9,10,7,111,0,0,15
1989,9,11,1,114,0,0,17
1989,9,12,2,117,0,1,16
1989,9,13,3,121,0,0,26
1989,9,14,4,112,0,0,24
1989,9,15,5,112,0,0,33
1989,9,16,6,100,0,0,7
1989,9,17,7,114,0,0,11
1989,9,18,1,118,3,0,2
1989,9,19,2,119,0,0,11
1989,9,20,3,114,2,0,8
1989,9,21,4,117,2,0,19
1989,9,22,5,116,4,0,32
1989,9,23,6,104,1,0,15
1989,9,24,7,106,0,0,18
1989,9,25,1,118,0,0,24
1989,9,26,2,115,0,0,27
1989,9,27,3,117,0,0,9
1989,9,28,4,116,0,0,27
1989,9,29,5,116,0,0,35
1989,9,30,6,102,0,0,23
1989,10,1,7,109,1,0,14
1989,10,2,1,115,0,0,9
1989,10,3,2,116,1,0,11
1989,10,4,3,119,0,0,6
1989,10,5,4,121,1,0,10
1989,10,6,5,117,0,0,21
1989,10,7,6,102,0,0,15
1989,10,8,7,109,0,0,6
1989,10,9,1,117,0,0,7
1989,10,10,2,112,0,0,12
1989,10,11,3,115,0,0,6
1989,10,12,4,116,0,0,14
1989,10,13,5,118,0,0,23
1989,10,14,6,103,0,0,14
1989,10,15,7,111,1,0,10
1989,10,16,1,118,1,0,21
1989,10,17,2,113,2,0,23
1989,10,18,3,116,0,0,52
1989,10,19,4,114,1,0,47
1989,10,20,5,112,0,0,32
1989,10,21,6,104,0,0,11
1989,10,22,7,112,0,0,9
1989,10,23,1,118,1,0,6
1989,10,24,2,119,1,0,7
1989,10,25,3,119,0,0,4
1989,10,26,4,117,0,0,11
1989,10,27,5,110,0,0,4
1989,10,28,6,105,1,0,6
1989,10,29,7,113,2,0,10
1989,10,30,1,114,4,0,11
1989,10,31,2,117,0,0,24
1989,11,1,3,122,0,0,16
1989,11,2,4,118,0,0,34
1989,11,3,5,120,0,0,19
1989,11,4,6,103,0,1,12
1989,11,5,7,115,0,0,12
1989,11,6,1,118,2,0,20
1989,11,7,2,120,14,21,50
1989,11,8,3,119,1,0,45
1989,11,9,4,122,0,0,20
1989,11,10,5,116,0,0,12
1989,11,11,6,109,0,0,5
1989,11,12,7,112,0,0,10
1989,11,13,1,122,1,0,17
1989,11,14,2,123,0,0,18
1989,11,15,3,119,1,3,47
1989,11,16,4,120,0,1,38
1989,11,17,5,117,0,0,26
1989,11,18,6,107,0,0,16
1989,11,19,7,115,1,0,5
1989,11,20,1,123,2,0,8
1989,11,21,2,123,11,19,31
1989,11,22,3,116,1,0,64
1989,11,23,4,89,1,0,20
1989,11,24,5,97,0,0,4
1989,11,25,6,101,0,0,5
1989,11,26,7,114,0,0,15
1989,11,27,1,113,2,2,35
1989,11,28,2,116,0,0,34
1989,11,29,3,120,0,0,17
1989,11,30,4,124,0,0,21
1989,12,1,5,119,0,0,17
1989,12,2,6,108,0,0,21
1989,12,3,7,117,0,0,8
1989,12,4,1,120,0,0,6
1989,12,5,2,120,0,0,4
1989,12,6,3,120,0,0,32
1989,12,7,4,114,0,1,50
1989,12,8,5,116,1,0,58
1989,12,9,6,106,1,0,12
1989,12,10,7,116,0,0,20
1989,12,11,1,117,0,1,34
1989,12,12,2,114,1,0,46
1989,12,13,3,119,0,0,34
1989,12,14,4,114,1,0,26
1989,12,15,5,121,0,0,45
1989,12,16,6,115,0,0,28
1989,12,17,7,121,0,0,26
1989,12,18,1,124,1,3,42
1989,12,19,2,126,0,0,56
1989,12,20,3,127,0,0,48
1989,12,21,4,122,1,0,57
1989,12,22,5,119,14,5,65
1989,12,23,6,108,1,0,42
1989,12,24,7,99,2,0,7
1989,12,25,1,107,1,0,5
1989,12,26,2,120,0,0,15
1989,12,27,3,122,2,0,24
1989,12,28,4,119,1,0,19
1989,12,29,5,121,4,0,24
1989,12,30,6,100,5,0,39
1989,12,31,7,106,5,0,34
1988,1,1,5,93,1,1,33
1988,1,2,6,98,0,0,27
1988,1,3,7,103,1,0,53
1988,1,4,1,108,0,1,51
1988,1,5,2,108,0,0,39
1988,1,6,3,106,5,0,39
1988,1,7,4,107,28,1,46
1988,1,8,5,104,17,0,49
1988,1,9,6,97,2,0,45
1988,1,10,7,105,1,0,34
1988,1,11,1,116,1,0,5
1988,1,12,2,114,0,0,22
1988,1,13,3,113,1,0,22
1988,1,14,4,115,0,0,17
1988,1,15,5,114,0,0,13
1988,1,16,6,99,2,0,14
1988,1,17,7,104,3,5,15
1988,1,18,1,105,14,0,61
1988,1,19,2,109,1,0,46
1988,1,20,3,117,0,0,49
1988,1,21,4,110,0,0,49
1988,1,22,5,114,0,0,31
1988,1,23,6,103,0,0,10
1988,1,24,7,111,0,1,35
1988,1,25,1,112,2,0,34
1988,1,26,2,110,0,1,19
1988,1,27,3,116,1,0,9
1988,1,28,4,112,0,0,8
1988,1,29,5,119,0,0,12
1988,1,30,6,106,0,1,3
1988,1,31,7,108,0,0,7
1988,2,1,1,110,1,0,33
1988,2,2,2,114,2,8,47
1988,2,3,3,114,6,3,59
1988,2,4,4,108,2,1,51
1988,2,5,5,112,2,1,64
1988,2,6,6,97,0,1,15
1988,2,7,7,106,0,0,19
1988,2,8,1,111,0,0,13
1988,2,9,2,114,0,2,27
1988,2,10,3,114,0,0,27
1988,2,11,4,112,1,1,70
1988,2,12,5,115,0,0,57
1988,2,13,6,104,0,0,24
1988,2,14,7,105,0,0,24
1988,2,15,1,118,0,0,38
1988,2,16,2,112,0,0,10
1988,2,17,3,116,0,0,29
1988,2,18,4,109,0,1,52
1988,2,19,5,106,0,0,56
1988,2,20,6,97,0,3,47
1988,2,21,7,110,1,1,24
1988,2,22,1,117,0,0,19
1988,2,23,2,114,0,0,19
1988,2,24,3,114,0,0,17
1988,2,25,4,116,0,0,18
1988,2,26,5,111,0,0,11
1988,2,27,6,106,0,1,10
1988,2,28,7,111,3,2,17
1988,2,29,1,120,2,1,13
1988,3,1,2,115,1,0,7
1988,3,2,3,106,0,0,23
1988,3,3,4,114,0,4,47
1988,3,4,5,112,0,0,55
1988,3,5,6,103,1,0,28
1988,3,6,7,109,1,0,18
1988,3,7,1,115,1,0,23
1988,3,8,2,115,1,0,29
1988,3,9,3,115,2,0,56
1988,3,10,4,115,2,0,19
1988,3,11,5,118,0,1,24
1988,3,12,6,101,0,2,22
1988,3,13,7,113,0,1,31
1988,3,14,1,114,0,0,43
1988,3,15,2,113,0,1,20
1988,3,16,3,114,1,0,17
1988,3,17,4,109,0,0,32
1988,3,18,5,112,0,1,58
1988,3,19,6,103,0,0,25
1988,3,20,7,111,0,0,17
1988,3,21,1,109,1,0,8
1988,3,22,2,115,1,0,12
1988,3,23,3,117,1,0,18
1988,3,24,4,120,1,0,31
1988,3,25,5,113,0,0,53
1988,3,26,6,106,0,0,37
1988,3,27,7,110,0,0,8
1988,3,28,1,111,0,0,15
1988,3,29,2,114,1,0,34
1988,3,30,3,116,0,0,25
1988,3,31,4,117,0,0,27
1988,4,1,5,116,3,0,26
1988,4,2,6,100,0,0,22
1988,4,3,7,112,0,0,16
1988,4,4,1,122,0,0,17
1988,4,5,2,115,0,0,20
1988,4,6,3,114,1,0,28
1988,4,7,4,123,0,0,12
1988,4,8,5,117,0,0,9
1988,4,9,6,109,1,0,4
1988,4,10,7,110,0,0,8
1988,4,11,1,120,1,0,21
1988,4,12,2,120,0,0,10
1988,4,13,3,125,0,0,3
1988,4,14,4,117,0,0,16
1988,4,15,5,121,0,1,19
1988,4,16,6,100,0,0,11
1988,4,17,7,110,1,0,20
1988,4,18,1,116,1,0,39
1988,4,19,2,114,0,0,26
1988,4,20,3,119,0,0,7
1988,4,21,4,117,0,0,14
1988,4,22,5,111,0,0,31
1988,4,23,6,98,1,0,29
1988,4,24,7,108,0,0,21
1988,4,25,1,117,0,0,27
1988,4,26,2,115,1,0,19
1988,4,27,3,117,0,0,16
1988,4,28,4,114,0,0,21
1988,4,29,5,120,0,2,28
1988,4,30,6,101,0,0,30
1988,5,1,7,113,0,0,5
1988,5,2,1,126,1,0,18
1988,5,3,2,117,0,0,16
1988,5,4,3,120,0,0,11
1988,5,5,4,119,0,0,10
1988,5,6,5,121,0,0,8
1988,5,7,6,100,0,0,3
1988,5,8,7,109,0,1,10
1988,5,9,1,116,1,0,13
1988,5,10,2,117,0,0,24
1988,5,11,3,118,0,0,15
1988,5,12,4,119,1,0,16
1988,5,13,5,120,0,0,12
1988,5,14,6,110,2,0,7
1988,5,15,7,113,1,0,10
1988,5,16,1,121,0,0,29
1988,5,17,2,124,2,1,28
1988,5,18,3,124,0,0,12
1988,5,19,4,123,0,0,18
1988,5,20,5,123,0,0,27
1988,5,21,6,107,0,1,25
1988,5,22,7,112,0,0,16
1988,5,23,1,123,0,1,22
1988,5,24,2,115,0,1,30
1988,5,25,3,122,2,0,15
1988,5,26,4,121,0,0,12
1988,5,27,5,126,0,0,5
1988,5,28,6,98,1,0,2
1988,5,29,7,108,0,0,4
1988,5,30,1,120,0,0,5
1988,5,31,2,112,1,0,8
1988,6,1,3,116,2,1,8
1988,6,2,4,118,0,0,29
1988,6,3,5,115,0,0,25
1988,6,4,6,101,1,1,10
1988,6,5,7,117,0,0,6
1988,6,6,1,115,0,0,8
1988,6,7,2,119,0,0,6
1988,6,8,3,115,0,0,9
1988,6,9,4,118,1,0,32
1988,6,10,5,118,0,0,9
1988,6,11,6,106,0,0,7
1988,6,12,7,113,0,0,3
1988,6,13,1,115,0,0,8
1988,6,14,2,116,0,0,6
1988,6,15,3,114,0,0,9
1988,6,16,4,113,0,0,8
1988,6,17,5,117,0,0,10
1988,6,18,6,100,1,0,7
1988,6,19,7,107,0,0,17
1988,6,20,1,108,0,0,3
1988,6,21,2,117,1,0,11
1988,6,22,3,113,0,0,17
1988,6,23,4,116,0,0,26
1988,6,24,5,114,0,0,20
1988,6,25,6,101,0,0,17
1988,6,26,7,112,0,0,16
1988,6,27,1,117,0,0,13
1988,6,28,2,113,0,0,16
1988,6,29,3,115,0,0,12
1988,6,30,4,113,0,0,20
1988,7,1,5,107,0,0,21
1988,7,2,6,96,0,0,14
1988,7,3,7,90,0,0,6
1988,7,4,1,101,0,0,9
1988,7,5,2,118,0,0,26
1988,7,6,3,114,0,0,14
1988,7,7,4,110,0,1,12
1988,7,8,5,118,0,0,15
1988,7,9,6,106,0,0,10
1988,7,10,7,107,0,1,9
1988,7,11,1,117,0,0,16
1988,7,12,2,110,1,0,24
1988,7,13,3,118,0,0,9
1988,7,14,4,113,0,0,17
1988,7,15,5,115,0,3,16
1988,7,16,6,107,0,0,13
1988,7,17,7,109,0,0,18
1988,7,18,1,112,0,0,18
1988,7,19,2,120,1,0,26
1988,7,20,3,116,0,0,29
1988,7,21,4,114,0,0,23
1988,7,22,5,115,0,0,27
1988,7,23,6,105,0,0,16
1988,7,24,7,114,0,0,12
1988,7,25,1,115,0,0,17
1988,7,26,2,117,3,3,19
1988,7,27,3,110,1,0,40
1988,7,28,4,116,0,0,17
1988,7,29,5,112,0,0,15
1988,7,30,6,106,0,0,9
1988,7,31,7,111,0,0,5
1988,8,1,1,111,0,0,19
1988,8,2,2,115,1,1,18
1988,8,3,3,113,0,0,16
1988,8,4,4,113,0,0,19
1988,8,5,5,115,1,0,22
1988,8,6,6,101,0,0,11
1988,8,7,7,111,0,0,15
1988,8,8,1,111,0,0,15
1988,8,9,2,112,0,1,14
1988,8,10,3,111,1,1,25
1988,8,11,4,113,0,0,20
1988,8,12,5,115,0,0,24
1988,8,13,6,103,0,0,14
1988,8,14,7,110,0,0,14
1988,8,15,1,113,0,0,12
1988,8,16,2,112,0,0,8
1988,8,17,3,112,0,0,13
1988,8,18,4,115,0,0,23
1988,8,19,5,109,0,1,24
1988,8,20,6,99,0,0,17
1988,8,21,7,109,0,0,11
1988,8,22,1,118,0,0,7
1988,8,23,2,117,0,0,13
1988,8,24,3,113,0,0,25
1988,8,25,4,114,0,0,15
1988,8,26,5,115,0,0,11
1988,8,27,6,105,0,0,11
1988,8,28,7,113,0,0,7
1988,8,29,1,114,0,0,11
1988,8,30,2,114,0,0,8
1988,8,31,3,113,1,0,12
1988,9,1,4,116,0,0,11
1988,9,2,5,113,0,0,21
1988,9,3,6,95,0,0,13
1988,9,4,7,93,1,0,11
1988,9,5,1,112,0,0,10
1988,9,6,2,114,0,0,10
1988,9,7,3,117,0,1,7
1988,9,8,4,119,0,0,12
1988,9,9,5,115,20,3,19
1988,9,10,6,105,0,0,8
1988,9,11,7,111,0,0,8
1988,9,12,1,110,0,0,18
1988,9,13,2,116,0,0,21
1988,9,14,3,115,1,0,15
1988,9,15,4,114,0,0,14
1988,9,16,5,109,4,0,13
1988,9,17,6,103,5,0,3
1988,9,18,7,110,0,0,7
1988,9,19,1,114,0,0,11
1988,9,20,2,113,0,0,6
1988,9,21,3,117,0,0,5
1988,9,22,4,113,0,0,9
1988,9,23,5,116,0,1,15
1988,9,24,6,103,0,0,14
1988,9,25,7,105,0,0,7
1988,9,26,1,112,0,0,8
1988,9,27,2,112,0,0,2
1988,9,28,3,115,0,0,9
1988,9,29,4,109,1,0,21
1988,9,30,5,113,0,1,20
1988,10,1,6,98,0,0,24
1988,10,2,7,105,0,0,31
1988,10,3,1,111,0,0,15
1988,10,4,2,107,0,0,18
1988,10,5,3,112,0,0,16
1988,10,6,4,106,0,0,17
1988,10,7,5,111,0,0,20
1988,10,8,6,98,1,1,5
1988,10,9,7,104,0,0,6
1988,10,10,1,110,1,0,8
1988,10,11,2,110,0,1,14
1988,10,12,3,112,0,0,20
1988,10,13,4,109,0,0,7
1988,10,14,5,110,0,0,10
1988,10,15,6,97,0,0,4
1988,10,16,7,107,0,0,7
1988,10,17,1,110,0,0,5
1988,10,18,2,113,0,0,17
1988,10,19,3,111,0,0,20
1988,10,20,4,108,1,0,24
1988,10,21,5,108,0,0,40
1988,10,22,6,100,0,0,3
1988,10,23,7,105,0,0,18
1988,10,24,1,111,0,0,7
1988,10,25,2,113,0,0,10
1988,10,26,3,109,1,1,29
1988,10,27,4,109,1,0,21
1988,10,28,5,113,1,0,34
1988,10,29,6,97,0,0,8
1988,10,30,7,105,0,0,8
1988,10,31,1,107,0,0,13
1988,11,1,2,112,0,0,12
1988,11,2,3,115,0,0,11
1988,11,3,4,110,0,0,19
1988,11,4,5,108,1,0,32
1988,11,5,6,101,0,0,26
1988,11,6,7,108,0,0,6
1988,11,7,1,113,0,0,3
1988,11,8,2,114,0,0,11
1988,11,9,3,113,0,0,13
1988,11,10,4,112,0,0,23
1988,11,11,5,109,0,0,14
1988,11,12,6,99,0,1,17
1988,11,13,7,108,0,0,11
1988,11,14,1,114,0,0,6
1988,11,15,2,112,1,0,24
1988,11,16,3,109,1,1,32
1988,11,17,4,109,0,0,30
1988,11,18,5,112,0,0,30
1988,11,19,6,99,0,0,37
1988,11,20,7,99,1,0,33
1988,11,21,1,110,0,0,19
1988,11,22,2,114,0,0,35
1988,11,23,3,111,1,0,18
1988,11,24,4,89,0,0,5
1988,11,25,5,93,0,1,8
1988,11,26,6,98,0,0,20
1988,11,27,7,106,1,0,55
1988,11,28,1,114,0,0,31
1988,11,29,2,114,0,0,23
1988,11,30,3,111,0,0,39
1988,12,1,4,110,0,0,18
1988,12,2,5,112,0,0,6
1988,12,3,6,101,0,1,3
1988,12,4,7,110,0,0,6
1988,12,5,1,114,0,1,5
1988,12,6,2,115,0,0,1
1988,12,7,3,115,1,0,26
1988,12,8,4,107,0,0,36
1988,12,9,5,112,0,0,31
1988,12,10,6,102,0,0,28
1988,12,11,7,98,0,0,33
1988,12,12,1,108,0,1,14
1988,12,13,2,112,0,0,10
1988,12,14,3,113,2,0,16
1988,12,15,4,107,2,0,29
1988,12,16,5,108,0,0,27
1988,12,17,6,96,0,0,15
1988,12,18,7,103,0,0,2
1988,12,19,1,110,0,0,5
1988,12,20,2,111,0,0,24
1988,12,21,3,111,1,0,43
1988,12,22,4,103,1,4,48
1988,12,23,5,111,1,3,54
1988,12,24,6,90,1,3,36
1988,12,25,7,90,0,0,4
1988,12,26,1,101,2,0,14
1988,12,27,2,107,3,0,45
1988,12,28,3,103,2,0,39
1988,12,29,4,107,0,0,24
1988,12,30,5,106,2,1,46
1988,12,31,6,93,0,0,26
