"Year","Month","Day","DayOfWeek","out_Flights","out_Cancelled","out_Diverted","out_Delayed","in_Flights","in_Cancelled","in_Diverted","in_Delayed","Fog","Mist","Rain","Hail","Thunder","Tornado","PRCP","TMAX","TMIN","AWND"
2008,9,29,1,100,0,0,7,99,0,0,7,1,1,0,0,0,0,0,31.1,20.6,1.8
2008,9,30,2,95,0,0,2,96,0,0,4,1,1,0,0,0,0,0,30.6,20.6,3.2
2008,10,1,3,98,0,0,3,98,0,0,6,0,0,0,0,0,0,0,26.7,20,4.7
2008,10,2,4,102,0,0,7,103,0,0,5,0,0,0,0,0,0,0,27.8,16.7,2.6
2008,10,3,5,103,1,0,3,104,1,0,4,0,0,0,0,0,0,0,28.9,17.8,2.8
2008,10,4,6,83,0,0,5,81,0,0,3,0,0,0,0,0,0,0,28.9,17.8,1.4
2008,10,5,7,97,0,0,11,99,0,2,12,0,0,1,0,0,0,0,29.4,17.8,3.4
2008,10,6,1,104,1,0,11,103,1,1,14,0,0,1,0,0,0,1,31.1,23.3,3.5
2008,10,7,2,100,0,0,20,102,0,2,25,1,1,1,0,1,0,41.9,29.4,23.3,3.1
2008,10,8,3,102,0,0,11,100,0,0,13,0,0,0,0,0,0,0,26.1,18.9,4.3
2008,10,9,4,104,0,0,13,104,0,0,14,0,0,0,0,0,0,0,25,18.9,3.2
2008,10,10,5,103,0,0,13,105,0,0,17,0,0,0,0,0,0,0,28.3,17.2,1.4
2008,10,11,6,84,0,0,8,82,0,0,6,0,0,0,0,0,0,0,28.9,18.9,3.6
2008,10,12,7,98,0,0,10,100,0,0,13,0,0,0,0,0,0,0,27.8,22.2,4.7
2008,10,13,1,105,0,0,7,104,0,0,12,0,0,1,0,0,0,0,28.9,22.8,5
2008,10,14,2,100,0,0,5,102,0,0,10,0,0,0,0,0,0,0,28.9,23.3,4.7
2008,10,15,3,102,0,1,16,101,0,0,17,0,0,0,0,0,0,0,30.6,23.3,3.4
2008,10,16,4,105,0,0,17,105,0,0,14,0,0,0,0,0,0,0,30,19.4,2.1
2008,10,17,5,105,0,0,18,105,0,0,25,0,0,1,0,0,0,0,27.2,18.9,3.8
2008,10,18,6,84,0,0,3,82,0,0,7,0,0,0,0,0,0,0,24.4,16.7,5.9
2008,10,19,7,98,0,0,5,100,0,0,9,0,0,0,0,0,0,0,22.8,13.3,3.1
2008,10,20,1,105,0,0,6,105,0,0,3,0,0,0,0,0,0,0,25.6,12.8,2.5
2008,10,21,2,101,0,0,7,102,0,0,8,0,0,0,0,0,0,0,25.6,13.3,2
2008,10,22,3,102,0,0,11,101,0,0,20,0,0,0,0,0,0,0,25.6,13.9,3.2
2008,10,23,4,106,0,0,18,106,0,0,18,1,1,1,0,0,0,2,23.9,17.8,3.8
2008,10,24,5,105,0,0,25,105,0,0,32,1,1,1,0,0,0,0.3,22.8,13.3,3.3
2008,10,25,6,84,0,0,8,82,0,0,12,1,0,0,0,0,0,0,25,11.1,1
2008,10,26,7,98,0,0,18,100,0,0,19,1,1,0,0,0,0,0,26.7,12.8,1.8
2008,10,27,1,105,0,0,21,105,0,0,26,0,0,0,0,0,0,0,20,10.6,7.7
2008,10,28,2,101,1,0,10,102,0,0,10,0,0,0,0,0,0,0,16.7,8.9,4.7
2008,10,29,3,102,0,0,7,101,0,0,7,0,0,0,0,0,0,0,17.8,6.7,2
2008,10,30,4,105,0,0,5,105,0,0,9,0,0,0,0,0,0,0,21.7,8.3,1.5
2008,10,31,5,105,0,0,9,105,0,0,11,0,0,0,0,0,0,0,23.3,8.9,2.4
2008,11,1,6,83,0,0,7,82,0,0,4,1,1,0,0,0,0,0,23.3,10,1.9
2008,11,2,7,102,0,0,12,105,0,0,13,1,1,0,0,0,0,0,23.3,8.3,2.2
2008,11,3,1,110,0,0,4,110,0,0,4,0,0,0,0,0,0,0,25.6,11.1,2.4
2008,11,4,2,105,1,0,4,106,1,0,6,1,1,0,0,0,0,0,25.6,11.7,2.7
2008,11,5,3,107,0,0,7,106,0,1,5,1,1,0,0,0,0,0,25.6,11.7,2.4
2008,11,6,4,110,1,1,15,110,0,0,10,0,0,0,0,0,0,0,27.2,17.2,4.7
2008,11,7,5,110,0,0,24,110,0,0,23,1,1,1,0,1,0,6.4,22.2,11.7,3.6
2008,11,8,6,93,0,0,8,92,0,0,9,0,0,0,0,0,0,0,24.4,8.3,2.7
2008,11,9,7,105,0,0,11,106,0,0,12,0,0,0,0,0,0,0,20.6,8.9,1.8
2008,11,10,1,110,1,0,4,109,0,0,7,0,0,0,0,0,0,0,20.6,11.1,3.1
2008,11,11,2,105,1,0,15,106,2,0,20,0,0,0,0,0,0,0,25.6,12.2,3.8
2008,11,12,3,108,0,0,11,107,0,0,19,0,0,1,0,0,0,3.3,25.6,17.8,3.6
2008,11,13,4,110,1,0,23,110,1,0,29,1,0,0,0,0,0,0,22.8,16.1,1.5
2008,11,14,5,110,0,0,23,110,0,0,33,1,1,1,0,1,0,5.6,26.1,16.7,3.1
2008,11,15,6,91,1,0,9,90,0,0,21,0,0,1,0,0,0,0,20,9.4,7.5
2008,11,16,7,104,0,0,11,106,0,0,19,0,0,0,0,0,0,0,12.8,5.6,3.9
2008,11,17,1,110,0,0,8,110,0,0,8,0,0,0,0,0,0,0,20,4.4,1.5
2008,11,18,2,105,1,0,8,106,1,0,6,1,1,0,0,0,0,0,15.6,8.3,4.7
2008,11,19,3,107,0,0,11,106,0,5,7,0,0,0,0,0,0,0,17.8,3.3,2
2008,11,20,4,110,0,0,7,110,0,0,17,0,0,0,0,0,0,0,23.9,7.2,1.8
2008,11,21,5,110,0,0,15,110,0,0,20,0,0,0,0,0,0,0,15,6.7,7
2008,11,22,6,92,0,0,9,90,0,0,8,0,0,0,0,0,0,0,17.2,6.1,3.7
2008,11,23,7,104,1,0,8,106,1,0,7,0,0,0,0,0,0,0,22.2,11.7,3.4
2008,11,24,1,108,1,0,11,108,1,0,20,1,1,1,0,0,0,0.3,22.2,13.3,3.1
2008,11,25,2,108,0,0,6,108,0,0,8,0,0,0,0,0,0,0,17.2,7.2,3.3
2008,11,26,3,110,0,0,4,110,0,0,4,0,0,0,0,0,0,0,19.4,4.4,1.5
2008,11,27,4,69,0,0,4,71,0,0,2,1,1,1,0,0,0,0.5,26.1,13.3,2.5
2008,11,28,5,90,0,0,8,88,0,0,6,1,1,1,0,0,0,2.3,23.3,16.7,4.2
2008,11,29,6,97,0,0,30,98,0,0,41,1,1,1,0,1,0,26.4,22.8,15.6,2.9
2008,11,30,7,108,1,0,50,107,1,0,66,1,1,1,0,0,0,0.3,17.2,8.9,6.4
2008,12,1,1,110,0,0,50,110,0,0,60,0,0,0,0,0,0,0,14.4,5.6,5.3
2008,12,2,2,106,1,0,14,107,1,0,13,0,0,0,0,0,0,0,13.3,0.6,2.6
2008,12,3,3,105,1,0,7,104,0,0,18,0,0,0,0,0,0,0,23.3,8.3,4.6
2008,12,4,4,109,1,0,14,109,0,0,23,1,1,1,0,0,0,2.5,17.8,7.8,5.4
2008,12,5,5,109,0,0,10,109,0,1,18,0,0,0,0,0,0,0,13.9,4.4,5.9
2008,12,6,6,91,1,0,5,89,0,0,8,0,0,0,0,0,0,0,15.6,6.1,2.5
2008,12,7,7,103,0,0,15,105,0,0,13,0,0,0,0,0,0,0,15.6,3.3,2.2
2008,12,8,1,109,0,0,5,109,0,0,9,0,0,0,0,0,0,0,21.7,3.9,3.6
2008,12,9,2,104,2,1,10,105,1,0,27,1,1,1,0,0,0,3.6,25.6,17.8,7
2008,12,10,3,105,1,0,33,104,5,0,45,1,1,1,0,0,0,27.7,21.7,6.7,6.1
2008,12,11,4,109,22,0,40,109,16,4,33,1,1,1,1,0,0,12.2,7.2,0.6,6.6
2008,12,12,5,109,1,0,15,109,1,0,14,0,0,0,0,0,0,0,13.3,3.3,2.5
2008,12,13,6,90,1,0,6,88,1,0,8,0,0,0,0,0,0,0,17.2,3.3,4.2
2008,12,14,7,103,0,0,18,105,0,0,20,0,0,1,0,0,0,0,22.8,14.4,4.4
2008,12,15,1,109,5,0,16,109,6,0,23,1,1,1,0,0,0,3.6,22.2,17.8,2.2
2008,12,16,2,103,4,0,25,104,5,2,28,1,1,1,0,0,0,0.3,20.6,11.7,1.9
2008,12,17,3,106,5,3,42,103,4,4,42,1,1,0,0,0,0,0,25.6,17.8,2.1
2008,12,18,4,108,4,0,37,109,2,0,42,1,1,0,0,0,0,0,26.1,18.9,2.8
2008,12,19,5,108,3,0,32,107,2,0,46,1,1,0,0,0,0,0,26.7,17.2,2.5
2008,12,20,6,91,1,1,34,91,2,0,31,1,1,1,0,0,0,0,25,18.3,3.6
2008,12,21,7,102,4,0,40,103,5,0,50,1,1,1,0,0,0,1.5,21.1,5,7.4
2008,12,22,1,108,2,0,41,108,2,0,45,0,0,0,0,0,0,0,7.2,0.6,6.1
2008,12,23,2,109,2,0,34,109,3,0,47,1,1,0,0,0,0,0,22.2,6.1,4.7
2008,12,24,3,85,3,0,20,81,1,0,31,1,1,0,0,0,0,0,27.2,18.9,5.3
2008,12,25,4,80,0,0,9,84,0,1,11,1,1,0,0,0,0,0,26.1,19.4,2.5
2008,12,26,5,108,3,3,30,107,1,0,35,1,1,0,0,0,0,0,26.7,19.4,4.7
2008,12,27,6,95,1,0,39,94,2,0,43,1,1,0,0,0,0,0,26.7,20,5.8
2008,12,28,7,104,1,0,30,106,0,0,37,1,1,1,0,0,0,4.8,20.6,12.2,4.1
2008,12,29,1,110,0,0,13,110,0,0,17,1,1,1,0,0,0,0,18.3,10,3.1
2008,12,30,2,110,0,0,12,110,0,0,19,1,1,0,0,0,0,0,21.1,5.6,1.5
2008,12,31,3,89,1,0,12,87,1,0,10,1,1,0,0,0,0,0,17.2,10,4.9
2007,1,1,1,84,0,0,29,85,0,0,31,0,0,0,0,0,0,0,12.8,7.2,4.9
2007,1,2,2,93,0,0,17,93,0,0,18,1,1,0,0,0,0,0,10.6,4.4,2.9
2007,1,3,3,92,0,0,15,92,0,0,26,1,1,0,0,0,0,0,14.4,2.8,2.2
2007,1,4,4,94,0,0,30,93,0,0,36,1,1,1,0,1,0,24.9,21.7,13.3,5.5
2007,1,5,5,94,0,0,31,94,0,0,24,1,1,1,0,1,0,2.5,22.2,13.3,3.1
2007,1,6,6,80,0,0,18,80,0,0,18,1,1,1,0,0,0,0.8,20.6,13.9,2.7
2007,1,7,7,88,1,0,23,87,0,0,29,1,1,1,0,0,0,0.8,23.9,12.8,5.4
2007,1,8,1,92,1,0,15,92,2,0,16,0,0,0,0,0,0,0,14.4,6.7,4.6
2007,1,9,2,89,0,0,6,89,0,0,12,0,0,0,0,0,0,0,20,4.4,4.5
2007,1,10,3,90,0,0,7,90,0,0,5,0,0,0,0,0,0,0,13.3,6.7,4.1
2007,1,11,4,93,0,0,8,93,0,0,13,0,0,0,0,0,0,0,20.6,8.3,4
2007,1,12,5,93,1,1,12,93,0,0,21,1,1,0,0,0,0,0,23.3,16.1,4.7
2007,1,13,6,77,2,0,11,80,1,0,19,1,1,0,0,0,0,0,25,14.4,3.8
2007,1,14,7,89,2,0,19,86,3,0,23,1,1,1,0,0,0,0,25,18.3,4.9
2007,1,15,1,92,1,0,40,92,1,0,45,1,1,1,0,0,0,4.1,26.1,10.6,5.5
2007,1,16,2,90,2,0,15,90,2,0,27,0,0,1,0,0,0,2,10.6,3.3,7.7
2007,1,17,3,90,4,0,16,90,4,0,22,0,0,1,0,0,0,0,7.8,3.3,5.5
2007,1,18,4,93,3,0,14,93,3,0,27,1,1,1,0,0,0,5.6,11.1,7.2,3.8
2007,1,19,5,93,0,0,26,93,1,0,32,1,1,1,0,0,0,7.9,10.6,8.3,6
2007,1,20,6,77,1,0,8,80,0,0,9,0,0,0,0,0,0,0,16.7,8.3,5.6
2007,1,21,7,89,0,0,24,86,1,0,32,1,1,1,0,0,0,13.7,20.6,14.4,4.7
2007,1,22,1,92,0,0,34,92,0,0,37,1,1,1,0,0,0,11.2,14.4,10,3.8
2007,1,23,2,90,0,0,8,90,0,0,7,0,0,1,0,0,0,0,10,7.8,5.2
2007,1,24,3,90,0,0,2,90,0,1,13,0,0,1,0,0,0,0.5,8.9,7.2,4.4
2007,1,25,4,93,0,0,20,93,0,0,20,0,0,0,0,0,0,0,15.6,6.1,3.5
2007,1,26,5,93,0,0,12,93,0,0,16,0,0,0,0,0,0,0,13.9,4.4,2.6
2007,1,27,6,77,0,0,13,80,0,0,16,1,1,1,0,0,0,45.5,12.8,7.8,3
2007,1,28,7,89,0,0,12,86,0,0,16,1,1,0,0,0,0,0,12.2,2.8,5.9
2007,1,29,1,92,0,0,10,92,0,0,12,0,0,0,0,0,0,0,8.9,0,3.4
2007,1,30,2,90,0,0,8,90,0,0,10,0,0,1,0,0,0,0.5,10,6.1,2.9
2007,1,31,3,90,0,0,14,90,0,0,24,1,1,1,0,0,0,3.6,10.6,5,5.1
2007,2,1,4,95,6,0,30,95,8,0,43,1,0,1,0,0,0,10.2,11.1,6.1,2.8
2007,2,2,5,94,1,0,33,94,1,0,46,1,1,0,0,0,0,0,9.4,4.4,4.8
2007,2,3,6,78,0,0,15,81,0,0,28,0,0,0,0,0,0,0,7.2,3.3,3
2007,2,4,7,88,0,0,20,85,0,0,28,0,0,0,0,0,0,0,12.8,0.6,1.2
2007,2,5,1,92,0,0,18,92,0,0,19,0,0,0,0,0,0,0,13.9,4.4,2.3
2007,2,6,2,90,2,0,5,90,1,0,7,1,1,0,0,0,0,0,17.8,2.2,2.4
2007,2,7,3,91,0,0,11,92,0,0,15,1,1,0,0,0,0,0,20.6,5,1.9
2007,2,8,4,97,0,0,11,96,0,0,12,1,1,0,0,0,0,0,22.2,8.9,1.9
2007,2,9,5,97,0,0,20,97,0,0,23,1,1,0,0,0,0,0,23.3,7.8,3.6
2007,2,10,6,79,0,0,7,83,0,0,6,0,1,1,0,0,0,0,11.7,5,4.6
2007,2,11,7,92,0,0,7,89,0,0,7,0,0,0,0,0,0,0,15.6,6.7,3.1
2007,2,12,1,94,2,1,16,93,1,0,21,1,1,0,0,0,0,0,20.6,10,4.5
2007,2,13,2,90,7,0,14,91,9,0,21,1,1,1,0,1,0,32.5,24.4,9.4,7.2
2007,2,14,3,93,10,0,24,93,10,0,36,0,0,0,0,0,0,0,9.4,3.9,6.1
2007,2,15,4,98,3,0,49,101,2,0,56,0,0,0,0,0,0,0,7.8,0.6,5.7
2007,2,16,5,101,0,0,37,101,0,0,38,0,0,0,0,0,0,0,6.7,0.6,4.3
2007,2,17,6,89,0,0,24,91,0,0,35,0,0,0,0,0,0,0,16.7,0.6,6.8
2007,2,18,7,97,0,1,14,96,0,0,13,0,0,0,0,0,0,0,11.7,2.8,4
2007,2,19,1,100,1,0,11,98,1,0,14,1,0,0,0,0,0,0,17.8,1.1,3.8
2007,2,20,2,96,1,0,9,100,1,0,14,1,1,1,0,0,0,0,22.2,12.2,3.8
2007,2,21,3,102,0,0,16,98,0,0,13,1,1,1,0,0,0,14,21.7,12.2,3.5
2007,2,22,4,100,1,0,27,101,0,1,27,1,1,0,0,0,0,0,25,9.4,1.4
2007,2,23,5,101,1,0,19,101,0,0,26,1,1,0,0,0,0,0,22.8,10,3.8
2007,2,24,6,91,5,2,15,93,6,1,23,0,0,0,0,0,0,0,22.8,17.2,7.5
2007,2,25,7,101,8,0,26,98,4,0,35,0,1,1,0,0,0,1,23.3,11.7,3.6
2007,2,26,1,98,1,0,23,98,4,0,28,0,0,0,0,0,0,0,23.9,8.3,3
2007,2,27,2,96,0,0,22,96,1,1,20,1,1,0,0,0,0,0,25.6,12.8,2.8
2007,2,28,3,97,0,1,17,97,0,0,18,1,1,1,0,0,0,0.8,23.3,11.1,3.6
2007,3,1,4,103,2,1,42,103,1,0,48,1,1,1,0,1,0,3,23.9,15,5.9
2007,3,2,5,100,3,0,29,101,1,0,40,0,0,0,0,0,0,0,18.9,11.1,3.6
2007,3,3,6,83,0,0,19,85,1,0,24,0,1,0,0,0,0,0,20.6,8.9,3.5
2007,3,4,7,94,0,0,11,92,1,0,16,0,0,0,0,0,0,0,13.9,7.2,5.5
2007,3,5,1,98,0,0,11,98,0,0,8,0,1,0,0,0,0,0,17.2,1.7,2.2
2007,3,6,2,98,1,0,4,98,1,0,8,0,0,0,0,0,0,0,20,4.4,1.9
2007,3,7,3,98,2,0,17,98,1,0,28,1,1,0,0,0,0,0,20,5.6,1.6
2007,3,8,4,99,0,0,10,99,0,0,13,1,1,0,0,0,0,0,22.2,7.8,1.7
2007,3,9,5,99,0,0,13,99,0,0,18,1,1,0,0,0,0,0,22.8,8.3,1.4
2007,3,10,6,82,0,0,8,85,0,0,11,1,1,0,0,0,0,0,23.3,10,1.6
2007,3,11,7,96,0,0,16,94,0,0,22,1,1,0,0,0,0,0,23.9,14.4,2.4
2007,3,12,1,98,1,0,25,98,1,0,30,1,1,0,0,0,0,0,25.6,14.4,3.2
2007,3,13,2,98,1,0,18,98,1,0,23,1,1,0,0,0,0,0,26.7,18.9,3.7
2007,3,14,3,98,1,1,25,97,1,0,30,1,1,1,1,1,0,8.1,23.3,17.8,3.5
2007,3,15,4,98,1,0,24,98,1,0,27,1,1,1,0,1,0,32.8,23.3,15.6,2.6
2007,3,16,5,98,12,1,20,98,11,0,26,1,1,0,0,0,0,0,22.8,12.8,5.7
2007,3,17,6,86,4,0,18,88,4,0,25,0,0,0,0,0,0,0,18.3,10,3.8
2007,3,18,7,96,1,0,15,94,2,0,16,0,0,0,0,0,0,0,21.7,8.3,2.7
2007,3,19,1,98,1,0,9,98,0,0,13,0,0,0,0,0,0,0,23.9,13.9,4.3
2007,3,20,2,98,0,0,7,98,0,0,7,0,0,0,0,0,0,0,24.4,15,3.3
2007,3,21,3,98,1,0,8,97,1,0,10,1,1,1,0,0,0,0.3,24.4,17.2,4.1
2007,3,22,4,99,0,0,21,99,0,0,23,0,0,0,0,0,0,0,26.1,16.1,3.6
2007,3,23,5,101,0,0,14,101,0,0,25,1,1,0,0,0,0,0,26.1,12.8,3
2007,3,24,6,87,0,0,12,90,0,0,14,1,1,0,0,0,0,0,27.2,17.2,3.2
2007,3,25,7,96,0,0,4,94,0,0,9,1,1,0,0,0,0,0,26.7,16.1,2.4
2007,3,26,1,98,0,0,10,98,0,0,17,1,1,0,0,0,0,0,26.1,15.6,3.3
2007,3,27,2,102,0,0,8,102,0,0,11,0,0,0,0,0,0,0,26.7,20,4.2
2007,3,28,3,100,0,1,12,100,0,0,16,1,1,0,0,0,0,0,27.8,18.3,3.3
2007,3,29,4,98,3,1,19,98,3,0,19,1,1,0,0,0,0,0,28.3,17.8,2.7
2007,3,30,5,98,3,0,17,98,4,0,24,1,1,1,0,0,0,0,27.2,17.2,4.2
2007,3,31,6,86,2,0,28,88,2,0,40,1,1,1,0,0,0,8.9,26.1,18.3,4.9
2007,4,1,7,96,1,0,16,95,0,1,22,1,1,0,0,0,0,0,25.6,18.3,3.3
2007,4,2,1,98,0,0,13,98,0,0,19,1,1,1,0,0,0,0,28.3,21.1,2.8
2007,4,3,2,99,1,0,18,100,1,1,31,1,1,0,0,0,0,0,28.9,20.6,3.2
2007,4,4,3,99,2,0,24,99,1,0,31,1,1,0,0,0,0,0,25,16.1,3.9
2007,4,5,4,99,0,0,23,99,0,0,19,0,0,0,0,0,0,0,18.9,13.3,7.2
2007,4,6,5,99,0,0,13,99,0,0,16,0,0,0,0,0,0,0,19.4,11.1,6.4
2007,4,7,6,87,0,1,10,87,0,0,15,0,0,1,1,0,0,1,11.7,6.1,5.2
2007,4,8,7,95,1,0,5,95,1,0,6,0,0,1,0,0,0,4.1,12.8,5.6,2.4
2007,4,9,1,99,0,0,17,98,0,0,21,0,0,0,0,0,0,0,17.8,10.6,3
2007,4,10,2,95,1,0,22,95,0,1,28,1,1,1,0,1,0,9.9,20.6,15.6,3.4
2007,4,11,3,95,1,0,16,95,1,0,29,1,1,0,0,0,0,0,27.8,17.2,4.7
2007,4,12,4,95,1,0,18,95,0,0,25,0,0,0,0,0,0,0,25.6,11.1,2.7
2007,4,13,5,95,1,0,20,95,1,0,27,0,0,0,0,0,0,0,26.7,15.6,5.6
2007,4,14,6,85,1,0,24,85,0,1,32,1,1,1,0,0,0,1.8,27.2,12.2,6.9
2007,4,15,7,91,3,0,22,91,1,0,33,0,0,0,0,0,0,0,18.9,10,7.9
2007,4,16,1,95,1,0,18,95,2,0,21,0,0,0,0,0,0,0,21.7,7.2,2.3
2007,4,17,2,93,0,0,13,93,0,0,15,0,1,1,0,0,0,0,23.9,12.2,2.7
2007,4,18,3,95,0,0,9,95,0,0,12,1,1,1,0,0,0,10.2,24.4,15.6,4.4
2007,4,19,4,94,1,0,11,94,0,0,14,0,0,0,0,0,0,0,26.7,14.4,1.9
2007,4,20,5,95,0,0,11,95,0,0,14,0,0,0,0,0,0,0,25.6,15,2.9
2007,4,21,6,85,1,1,9,83,1,0,12,1,1,0,0,0,0,0,25.6,13.3,2.9
2007,4,22,7,89,0,0,7,91,0,0,7,1,1,1,0,0,0,0,27.2,13.9,4.2
2007,4,23,1,95,0,0,5,95,0,0,9,0,0,0,0,0,0,0,28.3,20,4.6
2007,4,24,2,93,3,0,9,93,2,0,14,0,0,1,0,0,0,0,28.3,20,4.5
2007,4,25,3,95,1,0,29,95,2,0,35,0,0,0,0,0,0,0,27.8,21.7,6.2
2007,4,26,4,95,0,0,20,95,0,0,31,1,1,1,0,1,0,15,27.2,17.2,4.5
2007,4,27,5,95,0,0,29,97,0,0,33,0,0,0,0,0,0,0,26.7,15,2
2007,4,28,6,89,0,0,10,87,0,0,13,1,1,0,0,0,0,0,29.4,17.2,1.8
2007,4,29,7,92,1,0,8,92,1,0,14,1,1,0,0,0,0,0,30.6,17.8,1.7
2007,4,30,1,99,0,0,18,98,0,0,19,0,1,0,0,0,0,0,30.6,17.8,2
2007,5,1,2,97,0,0,9,97,1,0,18,0,0,0,0,0,0,0,29.4,17.8,3
2007,5,2,3,100,1,1,13,100,1,0,22,0,1,0,0,0,0,0,28.9,20.6,3
2007,5,3,4,102,2,1,27,102,2,1,29,1,1,1,0,1,0,0,29.4,21.1,4.1
2007,5,4,5,103,3,0,35,104,1,6,27,1,0,1,0,1,0,106.7,25.6,19.4,3.9
2007,5,5,6,90,0,0,8,89,0,0,7,0,0,0,0,0,0,0,30.6,19.4,4.1
2007,5,6,7,100,0,0,16,100,0,0,24,1,1,0,0,0,0,0,31.1,22.8,2.6
2007,5,7,1,103,0,0,23,103,0,0,18,1,1,0,0,0,0,0,26.1,20.6,3
2007,5,8,2,97,0,0,5,97,0,0,10,1,1,0,0,0,0,0,28.3,17.2,1.8
2007,5,9,3,100,0,0,16,100,0,0,15,0,1,0,0,0,0,0,30,17.2,2.6
2007,5,10,4,100,0,1,21,100,0,0,25,0,1,0,0,0,0,0,31.1,19.4,2.6
2007,5,11,5,100,2,1,22,100,2,0,29,0,0,0,0,0,0,0,28.9,19.4,1.9
2007,5,12,6,91,0,1,8,90,0,0,9,1,1,0,0,0,0,0,31.7,19.4,2.6
2007,5,13,7,93,1,1,13,94,0,0,19,0,0,0,0,1,0,0,32.2,22.8,2.6
2007,5,14,1,107,0,0,20,107,1,0,17,1,1,1,0,1,0,1,31.1,20.6,2.4
2007,5,15,2,104,1,0,21,104,1,0,29,1,1,1,0,1,0,6.6,28.3,21.7,2.9
2007,5,16,3,107,1,1,23,107,2,0,23,1,1,1,0,1,0,3.8,28.9,20.6,2.7
2007,5,17,4,107,0,0,11,107,0,0,15,0,0,0,0,0,0,0,25.6,19.4,6.5
2007,5,18,5,107,0,0,22,107,0,0,18,0,0,0,0,0,0,0,24.4,18.3,5.5
2007,5,19,6,97,0,0,6,96,0,0,5,0,0,0,0,0,0,0,26.1,17.8,3.1
2007,5,20,7,100,0,0,12,101,0,0,10,0,1,0,0,0,0,0,28.3,15.6,2.2
2007,5,21,1,107,0,0,10,107,0,0,8,1,1,0,0,0,0,0,28.9,17.2,3.2
2007,5,22,2,104,2,1,19,104,2,0,17,0,0,0,0,0,0,0,28.9,20.6,4.2
2007,5,23,3,107,0,0,21,107,0,0,25,1,0,0,0,1,0,57.4,27.8,19.4,3.2
2007,5,24,4,107,4,1,23,106,3,0,28,1,1,1,0,0,0,0.3,27.8,20,3.7
2007,5,25,5,107,0,0,19,107,0,0,26,1,1,0,0,0,0,0,28.9,20.6,3.6
2007,5,26,6,97,0,0,17,96,0,0,19,0,0,1,0,0,0,0,28.9,20.6,3.1
2007,5,27,7,94,0,1,11,96,0,0,18,0,0,0,0,0,1,0,28.9,18.3,3
2007,5,28,1,104,0,0,20,103,0,0,19,0,0,0,0,0,0,0,28.9,20.6,3.3
2007,5,29,2,106,0,0,7,106,0,0,14,1,1,1,0,0,0,10.4,26.7,21.1,3.1
2007,5,30,3,107,4,1,18,107,4,0,22,1,1,1,0,1,0,10.2,26.7,20.6,2.6
2007,5,31,4,107,0,0,8,107,0,0,14,1,1,1,0,1,0,21.3,28.3,21.1,2.6
2007,6,1,5,107,2,1,15,107,1,0,13,1,1,0,0,0,0,0,29.4,18.9,2.6
2007,6,2,6,97,0,0,8,96,0,0,13,1,1,0,0,0,0,0,30,18.9,2
2007,6,3,7,100,0,1,25,101,0,0,35,1,1,1,0,1,0,1,31.1,21.1,4.2
2007,6,4,1,110,3,0,30,109,3,2,32,1,1,1,0,1,0,35.3,27.8,21.1,2.9
2007,6,5,2,109,1,0,17,109,1,0,24,1,1,1,0,1,0,0,31.1,20.6,3.1
2007,6,6,3,111,0,0,12,110,0,0,14,1,1,1,0,1,0,0,31.1,23.3,3.3
2007,6,7,4,107,0,0,9,107,0,0,13,0,0,1,0,0,0,1.8,31.7,25,5.8
2007,6,8,5,107,2,1,41,107,2,1,44,1,1,1,0,1,0,7.4,32.2,24.4,3.9
2007,6,9,6,99,2,0,13,99,1,0,23,1,1,1,0,1,0,0.5,34.4,23.3,3.1
2007,6,10,7,101,0,1,10,101,0,0,14,1,1,0,0,0,0,0,34.4,22.8,2.3
2007,6,11,1,107,1,0,24,107,1,0,29,1,1,1,0,1,0,0.5,35.6,23.9,1.4
2007,6,12,2,107,1,0,17,106,0,1,27,1,1,0,0,0,0,0,33.9,23.3,1.8
2007,6,13,3,107,0,2,27,107,0,0,33,0,1,1,0,1,1,0,33.9,23.9,2.3
2007,6,14,4,107,0,0,25,107,1,0,28,1,1,1,0,1,0,13.7,32.2,23.9,2.6
2007,6,15,5,107,1,0,23,107,0,0,30,0,0,0,0,0,0,0,31.1,23.9,3
2007,6,16,6,99,1,0,32,99,1,0,48,0,0,1,0,0,0,2,31.7,24.4,2.3
2007,6,17,7,101,4,1,29,102,5,0,30,0,0,1,0,0,0,0,31.7,22.2,3.6
2007,6,18,1,108,3,0,27,108,0,0,43,1,1,1,0,1,0,17,30,22.8,3.3
2007,6,19,2,107,0,2,24,108,2,0,34,1,1,1,0,1,0,58.9,32.8,21.1,4.3
2007,6,20,3,107,2,0,28,107,2,0,37,0,0,0,0,0,0,0,31.7,21.1,2.6
2007,6,21,4,108,0,1,22,108,1,0,36,0,0,0,0,0,0,0,32.8,22.8,1.8
2007,6,22,5,107,3,0,11,107,1,0,20,0,0,0,0,0,0,0,33.3,21.1,1.9
2007,6,23,6,100,0,0,4,99,0,0,11,0,0,0,0,0,0,0,32.2,23.9,2.5
2007,6,24,7,100,0,0,8,101,0,0,14,0,0,1,0,0,0,0,30,24.4,2.2
2007,6,25,1,108,3,0,38,109,3,1,49,1,1,1,0,1,0,29.2,32.8,22.8,2.1
2007,6,26,2,108,5,0,27,108,5,0,37,0,0,0,0,0,0,0,31.7,23.9,2.2
2007,6,27,3,108,4,2,21,108,4,2,33,0,0,0,0,1,0,0,32.2,23.9,2.1
